motion_id,motion_topic,policy_id,motion_text_length,speaker,num_tokens,has_entity,motion_text,has_entity_date,has_entity_person,has_entity_event_or_org,aux_numeric_feature,date,date_continuous,motion_priority,party,motion_importance
546,Identity cards - For introduction,1051,650,Douglas Hogg,112,True,"identity cards bill to leave out from ""that"" to the end of the question, and to add instead thereof: ""this house declines to give a second reading to the identity cards bill because it would lead to an unreasonable intrusion into the liberties and privacy of the citizen; it would not achieve benefits proportionate to the cost, as the underlying technology is likely to prove unreliable; and the introduction of such cards is likely to lead to a requirement that they be carried at all times and such a requirement would be objectionable in principle and would lead to serious tension between the police and the citizen."" that the amendment be made.",0,1,1,,2004-12-20,0.3181818181818182,not_important,Con,not_important
547,Identity cards - For introduction,1051,222,Charles Clarke,36,True,"identity cards bill [relevant documents: the fourth report from the home affairs committee, session 2003-04, on identity cards, hc 109, and the government's reply thereto, cm 6359.] that the bill be now read a second time.",1,1,1,-0.2811002928859549,2004-12-20,0.3181818181818182,important,Lab,important
548,Identity cards - For introduction,1051,1220,Paul Clark,192,True,"identity cards bill (programme) motion made, and question put forthwith, pursuant to standing order no. 83a(6), that the following provisions shall apply to the identity cards bill: committal 1. the bill shall be committed to a standing committee. proceedings in standing committee 2. proceedings in the standing committee shall (so far as not previously concluded) be brought to a conclusion on thursday 27th january 2005. 3. the standing committee shall have leave to sit twice on the first day on which it meets. consideration and third reading 4. proceedings on consideration shall (so far as not previously concluded) be brought to a conclusion one hour before the moment of interruption on the day on which those proceedings are commenced. 5. proceedings on third reading shall (so far as not previously concluded) be brought to a conclusion at the moment of interruption on that day. programming committee 6. standing order no. 83b (programming committees) shall not apply to proceedings on consideration and third reading. programming of proceedings 7. any other proceedings on the bill (including any proceedings on consideration of lords amendments or on any further messages from the lords) may be programmed.",1,1,1,1.7976865268495226,2004-12-20,0.3181818181818182,not_important,Lab,not_important
549,Identity cards - For introduction,1051,559,Paul Clark,99,True,"identity cards bill [money] that, for the purposes of any act resulting from the identity cards bill, it is expedient to authorise the payment out of money provided by parliament of— (a) such allowances to be paid to the national identity scheme commissioner as the treasury may determine; (b) any sums authorised or required to be paid by the secretary of state for or in connection with the carrying out of his functions under that act; and (c) any increase attributable to that act in the sums which are payable out of money so provided under any other act",0,1,1,0.6408428612670098,2004-12-20,0.3181818181818182,important,Lab,important
550,Identity cards - For introduction,1051,1082,Des Browne,169,True,"identity cards bill (programme) that the order of 20th december 2004 (identity cards bill (programme)) be varied as follows: for paragraph 4 substitute— 4. proceedings on consideration shall be taken in the order shown in the first column of the following table and shall be brought to a conclusion (so far as not previously concluded) at the times specified in the second column.table proceedings time for conclusion of proceedings new clauses relating to the purposes and scope of registration and identity cards. 2.45 p.m. on the day on which proceedings on consideration are commenced. new clauses relating to the national identity scheme commissioner, amendments relating to clauses 24 and 25 3.45 p.m. on that day. remaining new clauses, amendments relating to clauses 1 to 23, amendments relating to clause 26, amendments relating to clauses 33 to 45, new schedules, amendments relating to schedules 1 and 2 4.30 p.m. on that day. amendments relating to clauses 27 to 32 and any remaining proceedings on consideration 5.00 p.m. on that day.",1,1,1,-0.5711789897827968,2005-02-10,0.3636363636363636,not_important,Lab,not_important
551,Identity cards - For introduction,1051,1435,Humfrey Malins,232,True,"identity cards bill – national identification scheme (1) the secretary of state shall establish a national identification scheme (""the scheme"") consisting of— (a) a register of individuals (""the register""), and (b) the provision of identity cards to individuals. (2) the purposes of the scheme are confined to— (a) enabling individuals to establish their identity to others by providing registrable facts about themselves, and (b) enabling others to be able to establish the identity of individuals whenever that is necessary in the public interest. (3) something is necessary in the public interest if and only if it is— (a) of assistance to the secretary of state in the preventing or detecting terrorist acts in the united kingdom or elsewhere or otherwise in the interests of national security, (b) for the purposes of controlling illegal immigration and enforcing immigration controls, (c) of assistance to the secretary of state in preventing or detecting crime save crime which gives rise to offences triable only summarily, or (d) for the purposes of securing proper provision of public services. (4) in this act ""registrable fact"", in relation to an individual, means and is limited to it— (a) his full name, (b) his date and place of birth, (c) his address, and (d) his current residential status (which shall mean his nationality and his entitlement to remain in the united kingdom).'. that the clause be read a second time.",0,1,1,0.5725827813561586,2005-02-10,0.3636363636363636,not_important,Con,not_important
552,Identity cards - For introduction,1051,945,Humfrey Malins,152,True,"identity cards bill – application of freedom of information act (1) the following provisions shall have effect in relation to reports and information which have been prepared in relation to this act. (2) the commissioner is a public authority under the freedom of information act 2000 (c. 36). (3) in relation to requests for information to the commissioner under the freedom of information act 2000, the exemptions in sections 35 (formulation of government policy) and 36 (prejudice to effective conduct by public affairs) of that act cannot be applied. (4) in relation to requests for information to the commissioner under the freedom of information act 2000, any exemption which was considered subject to the provisions in section 23 (information relating to bodies dealing with security matters) shall instead be treated as if the exemption were subject to section 24 (national security) of that act.'. that the clause be read a second time.",1,1,1,1.399355436586002,2005-02-10,0.3636363636363636,important,Con,important
553,Identity cards - For introduction,1051,185,Humfrey Malins,33,True,"identity cards bill – reports by commissioner no. 26, in page 22, line 3 [clause 25], leave out from 'must' to 'about' and insert 'lay before each house of parliament a general report'.",0,1,1,0.9246336829127688,2005-02-10,0.3636363636363636,not_important,Con,not_important
554,Identity cards - For introduction,1051,222,,40,True,"identity cards bill – applications relating to entries in register no. 44, in page 4, line 43, at end insert '(d) state that the individual does not consent to be included in the register on the basis of the application.'.",0,1,1,0.0596303699201741,2005-02-10,0.3636363636363636,not_important,,not_important
555,Identity cards - For introduction,1051,807,Charles Clarke,152,True,"identity cards bill – tampering with the register etc. amendments made: no. 75, in page 26, line 34, leave out 'and the requisite knowledge'. no. 76, in page 26, line 38, leave out from 'modification' to end of line 41. no. 77, in page 27, line 10, leave out 'is' and insert 'may be'. no. 78, in page 27, line 12, at end insert— '( ) in proceedings against a person for an offence under this section in respect of conduct causing a modification of information recorded in the register it is to be a defence for that person to show that, at the time of the conduct, he believed, on reasonable grounds— (a) that he was a person entitled to determine if that modification might be made; or (b) that consent to the modification had been given by a person so entitled.'. that the bill be now read the third time.",0,1,1,-0.6469367777055739,2005-02-10,0.3636363636363636,not_important,Lab,not_important
556,Identity cards - For introduction,1051,214,Charles Clarke,34,True,"identity cards bill [relevant documents: the fourth report from the home affairs committee, session 2003–04, hc 130–1 on identity cards, and the government's reply thereto.] that the bill be now read a second time.",1,1,1,,2005-06-28,0.3636363636363636,important,Lab,important
557,Identity cards - For introduction,1051,1256,Alan Campbell,199,True,"identity cards bill [relevant documents: the fourth report from the home affairs committee, session 2003–04, hc 130–1 on identity cards, and the government's reply thereto.] that the following provisions shall apply to the identity cards bill: committal 1. the bill shall be committed to a standing committee. proceedings in standing committee 2. proceedings in the standing committee shall (so far as not previously concluded) be brought to a conclusion on tuesday 19th july 2005. 3. the standing committee shall have leave to sit twice on the first day on which it meets. consideration and third reading 4. proceedings on consideration shall (so far as not previously concluded) be brought to a conclusion one hour before the moment of interruption on the day on which those proceedings are commenced. 5. proceedings on third reading shall (so far as not previously concluded) be brought to a conclusion at the moment of interruption on that day. 6. standing order no. 83b (programming committees) shall not apply to proceedings on consideration and third reading. programming of proceedings 7. any other proceedings on the bill (including any proceedings on consideration of lords amendments or on any further messages from the lords) may be programmed.",1,1,1,,2005-06-28,0.3636363636363636,important,Lab,important
558,Identity cards - For introduction,1051,594,Tony McNulty,94,True,"identity cards bill (programme) (no. 3) that the order of 28th june 2005 (identity cards bill (programme)) be further varied as follows: for paragraph 4 substitute— ""4. proceedings on consideration shall (so far as not previously concluded) be brought to a conclusion at this day's sitting at the time specified in the second column of the following table. tabl proceedings time for conclusion ofproceeding new clauses and amendments relating to clause 1 5.45 p.m amendments relating to clauses 2 to 7 7.15 p.m remaining proceedings on consideration one hour before the moment of interruption.""",1,1,1,0.8951932200277323,2005-10-18,0.3636363636363636,not_important,Lab,not_important
559,Identity cards - For introduction,1051,71,David Heath,12,True,identity cards bill that the bill be recommitted to a select committee.,0,1,1,0.6351718016819695,2005-10-18,0.3636363636363636,not_important,LD,not_important
560,Identity cards - For introduction,1051,122,Patrick Mercer,19,True,"the national identity register amendment no. 8, in page 1, line 10, after 'others', insert 'who reasonably require proof'.",0,1,0,1.0495527153193351,2005-10-18,0.3636363636363636,not_important,Con,not_important
561,Identity cards - For introduction,1051,171,Neil Gerrard,30,True,"identity cards bill – applications relating to entries in the register amendment no. 5, in page 4, line 42, leave out 'must' and insert 'may, if the applicant so chooses'.",0,1,1,-0.535235211560568,2005-10-18,0.3636363636363636,not_important,Lab,not_important
562,Identity cards - For introduction,1051,225,Patrick Mercer,43,True,"identity cards bill – issue etc. of id cards amendment made: no. 2, in page 7, line 11 [clause 8], leave out 'one or'. amendment no. 7, in clause 8, page 7, line 20, after 'individual', insert— '(aa) must be free of charge;'.",0,1,1,,2005-10-18,0.3636363636363636,important,Con,important
563,Identity cards - For introduction,1051,86,Charles Clarke,15,True,identity cards bill – general interpretation that the bill be now read the third time.,0,1,1,,2005-10-18,0.3636363636363636,not_important,Lab,not_important
564,Identity cards - For introduction,1051,237,Charles Clarke,41,True,"identity cards bill – applications relating to entries in register lords amendment: no 16, in page 4, line 44 leave out ""must"" and insert ""may, if the individual so chooses,"" that the house disagrees with the lords in the said amendment.",0,1,1,2.0752608726252655,2006-02-13,0.4090909090909091,not_important,Lab,not_important
565,Identity cards - For introduction,1051,108,Joan Ryan,20,True,identity cards bill – issue etc. of id cards that this house disagrees with the lords in the said amendment.,0,1,1,-0.6891878180895679,2006-02-13,0.4090909090909091,not_important,Lab,not_important
566,Identity cards - For introduction,1051,242,Andy Burnham,39,True,"identity cards bill – the national identity register lords amendment: no. 1, page 1, line 3, at beginning insert ""subject to section (commencement: report on costs and benefits),"" that the house disagrees with the lords in the said amendment.",0,1,1,1.7359638031652491,2006-02-13,0.4090909090909091,not_important,Lab,not_important
567,Identity cards - For introduction,1051,138,Joan Ryan,21,True,identity cards bill – appointment of national identity scheme commissioner that this house disagrees with the lords in the said amendment.,0,1,1,0.1979107834626478,2006-02-13,0.4090909090909091,not_important,Lab,not_important
568,Identity cards - For introduction,1051,148,Charles Clarke,24,True,identity cards bill – applications relating to entries in register that this house insists on its disagreement with the lords in the said amendment.,0,1,1,-0.6514180036144483,2006-03-13,0.4090909090909091,not_important,Lab,not_important
569,Identity cards - For introduction,1051,182,Charles Clarke,31,True,"identity cards bill that this house insists on its disagreement with the lords in their amendments nos. 16 and 22, and proposes the government amendments (a) and (b) in lieu thereof.",0,1,1,-0.4838858340543215,2006-03-16,0.4090909090909091,not_important,Lab,not_important
570,Higher taxes on alcoholic drinks,6694,1058,,175,True,"alcoholic liquor duties (rates) that- (1) the alcoholic liquor duties act 1979 is amended as follows.(2) in section 5 (rate of duty on spirits), for ""£22.64"" substitute ""£23.80"".(3) in section 36(1aa)(a) (standard rate of duty on beer), for ""£16.47"" substitute ""£17.32"".(4) in section 62(1a) (rates of duty on cider)- (a) in paragraph (a) (rate of duty per hectolitre in the case of sparkling cider of a strength exceeding 5.5 per cent), for ""£207.20"" substitute ""£217.83"", (b) in paragraph (b) (rate of duty per hectolitre in the case of cider of a strength exceeding 7.5 per cent which is not sparkling cider), for ""£47.77"" substitute ""£54.04"", and (c) in paragraph (c) (rate of duty per hectolitre in any other case), for ""£31.83"" substitute ""£36.01"". (5) for the table in schedule 1 substitute- (6) the amendments made by this resolution come into force on 29 march 2010. and it is declared that it is expedient in the public interest that this resolution should have statutory effect under the provisions of the provisional collection of taxes act 1968.",1,1,1,-0.3203473081943201,2010-03-30,0.5909090909090909,important,,important
571,Higher taxes on alcoholic drinks,6694,1791,,316,True,"rate of value added tax amendment 38, page 2, line 16, leave out subsection (5) and add- '(5) schedule 3 to the finance act 2009 shall have effect for the purposes of supplementing this section, with the following changes: (a) in paragraph 1(2), ""the date of the vat change"" shall be amended to refer to 4 january 2011. (b) in paragraph 8, the reference to section 839 of icta shall be amended to refer to section 1122 of cta 2010 (c) omit paragraph 11. (d) renumber paragraphs 12 and 13 as 11 and 12 respectively. (e) insert new paragraph 13 as follows: ""condition d cases involving hire purchase, conditional sale or credit sale of goods13 there is no supplementary charge under this schedule on a supply of goods within paragraph 2 if- (a) the only relevant condition met is condition d, (b) the vat invoice- (i) relates to a supply of goods made under a hire-puchase, conditional sale or credit sale agreement, (ii) forms part of that agreement, and (iii) is issued in accordance with normal commercial practice in relation to a supply made under such an agreement, and (c) the basic time of supply of the goods is intended and expected to be within 6 months of the date of the vat invoice which relates to the supply."" (a) replace the existing paragraph 14 with the following: ""normal commercial practice14 in this part of this schedule, ""normal commercial practice"", in relation to a supply or grant of a right, means- (a) normal commercial practice of the supplier or grantor at a time when an increase in the rate of vat in force under section 2 of the vata 1994 is not expected, or (b) if the supplier or grantor has no such practice, the normal commercial practice of suppliers making similar supplies, or granters granting similar rights, in the united kingdom at such a time."".'.",1,1,1,0.4241659464019164,2010-07-13,0.5909090909090909,important,,important
572,Higher taxes on alcoholic drinks,6694,618,,111,True,"amendment of the law (1) that it is expedient to amend the law with respect to the national debt and the public revenue and to make further provision in connection with finance. (2) this resolution does not extend to the making of any amendment with respect to value added tax so as to provide— (a) for zero-rating or exempting a supply, acquisition or importation, (b) for refunding an amount of tax, (c) for any relief, other than a relief that— (i) so far as it is applicable to goods, applies to goods of every description, and (ii) so far as it is applicable to services, applies to services of every description.",0,1,0,0.5228354880354996,2011-03-29,0.6363636363636364,not_important,,not_important
573,Higher taxes on alcoholic drinks,6694,878,,148,True,"alcoholic liquor duties (rates) that— (1) the alcoholic liquor duties act 1979 is amended as follows. (2) in section 5 (rate of duty on spirits), for “£23.80” substitute “£25.52”. (3) in section 36(1aa)(a) (standard rate of duty on beer), for “£17.32” substitute “£18.57”. (4) in section 62(1a) (rates of duty on cider)— (a) in paragraph (a) (rate of duty per hectolitre in the case of sparkling cider of a strength exceeding 5.5 per cent), for “£217.83” substitute “£233.55”, (b) in paragraph (b) (rate of duty per hectolitre in the case of cider of a strength exceeding 7.5 per cent which is not sparkling cider), for “£50.22” substitute “£53.84”, and (c) in paragraph (c) (rate of duty per hectolitre in any other case), for “£33.46” substitute “£35.87”. (5) for the table in schedule 1 substitute— (6) the amendments made by this resolution come into force on 28 march 2011.",1,1,1,-0.573700003938579,2011-03-29,0.6363636363636364,important,,important
574,Higher taxes on alcoholic drinks,6694,1326,Angela Eagle,233,True,"finance (no. 3) bill [relevant document: the tenth report from the treasury committee on budget 2011, hc 897 ] an amendment, to leave out from “that” to the end of the question and add: “this house declines to give the finance (no. 3) bill a second reading because whilst the minister of state for the cabinet office acknowledged that the country faces an ‘immediate national crisis in the form of less growth and jobs than we need’ this bill does not address it; because the economic approach set out by the government in this bill puts jobs and growth at risk; because the bill cuts capital allowances to businesses who invest in growth; because the office of budget responsibility estimates that after all the measures in the bill are taken into account the number of unemployed will be higher by up to 200,000 than forecast in november 2010; because the bill fails to reverse the higher petrol prices faced by families as a result of the government’s vat increase in january 2011; because it does not address the damage done to family living standards caused by the wider tax and benefit changes this month; and because without a repeat of the bank bonus tax, the bank levy alone will mean lower taxes for the banks at a time when families and children are bearing the brunt of the government’s cuts to household incomes.”",1,1,1,-0.0243545922609828,2011-04-26,0.6363636363636364,important,Lab,important
575,Higher taxes on alcoholic drinks,6694,151,Danny Alexander,28,True,"finance (no. 3) bill [relevant document: the tenth report from the treasury committee on budget 2011, hc 897 ] that the bill be now read a second time.",1,1,1,2.1422703586118637,2011-04-26,0.6363636363636364,important,LD,important
576,Higher taxes on alcoholic drinks,6694,577,Jonathan Edwards,109,True,"value added tax (change of rate) order 2011 ‘(1) the chancellor of the exchequer shall make an order under the powers conferred by sections 2(2) and 21(7) of the value added tax act 1994 that in section 2(1) of the value added tax act 1994 (rate of vat), the rate of tax charged by virtue of that section shall be decreased by 12.5 per cent. (2) in section 21(4) (value of imported goods) of the value added tax act 1994 for “25” substitute “28.58”. (3) this order shall be known as the value added tax (change of rate) order 2011 and shall come into force on 30 august 2011.’.",1,1,1,,2011-06-28,0.6363636363636364,important,PC,important
577,Higher taxes on alcoholic drinks,6694,724,David Gauke,123,True,"mutual assistance for recovery of taxes etc amendments made: 2, page 390, line 29, leave out ‘other than excluded matters’. amendment 3, page 390, line 31, leave out ‘other than excluded matters’. amendment 4, page 390, line 32, leave out sub-paragraphs (3) and (4). amendment 5, page 391, line 18, leave out sub-paragraph (4). amendment 6, page 393, line 15, at end insert— (ca) if the foreign claim relates to an agricultural levy and the steps are ones to be taken in or in relation to scotland, the commissioners concurrently with the scottish ministers;’. amendment 7, page 393, line 42, leave out sub-paragraph (2). amendment 8, page 395, line 26, leave out sub-paragraph (3). that the bill be now read the third time.",0,1,1,0.4363236696740321,2011-07-05,0.6363636363636364,not_important,Con,not_important
578,Higher taxes on alcoholic drinks,6694,618,,111,True,"amendment of the law (1) that it is expedient to amend the law with respect to the national debt and the public revenue and to make further provision in connection with finance. (2) this resolution does not extend to the making of any amendment with respect to value added tax so as to provide— (a) for zero-rating or exempting a supply, acquisition or importation, (b) for refunding an amount of tax, (c) for any relief, other than a relief that— (i) so far as it is applicable to goods, applies to goods of every description, and (ii) so far as it is applicable to services, applies to services of every description.",0,1,0,0.0380034781682002,2012-03-26,0.6818181818181818,not_important,,not_important
579,Higher taxes on alcoholic drinks,6694,1495,David Gauke,282,True,"air passenger duty amendment made: 4, page 550, line 41, leave out from ‘subsection’ to end of line 8 on page 551 and insert ‘(5) insert— “(5a) in relation to the carriage of a chargeable passenger on an aircraft to which section 30(4f) applies— (a) if the rate which (apart from this subsection) would apply is the rate set for the purposes of subsection (3)(a) or (b), the following rate is to apply instead— (i) the rate set by an act of the northern ireland assembly for the purposes of this paragraph, or (ii) if no rate is so set for the purposes of this paragraph, a rate equal to twice the rate set for the purposes of subsection (3)(b), (b) if the rate which (apart from this subsection) would apply is the rate set for the purposes of subsection (4)(a) or (b), the following rate is to apply instead— (i) the rate set by an act of the northern ireland assembly for the purposes of this paragraph, or (ii) if no rate is so set for the purposes of this paragraph, a rate equal to twice the rate set for the purposes of subsection (4)(b), and (c) if the rate which (apart from this subsection) would apply is the rate set for the purposes of subsection (5)(a) or (b), the following rate is to apply instead— (i) the rate set by an act of the northern ireland assembly for the purposes of this paragraph, or (ii) if no rate is so set for the purposes of this paragraph, a rate equal to twice the rate set for the purposes of subsection (5)(b).”.’. that the bill be now read the third time.",0,1,1,0.1200313267182613,2012-07-03,0.6818181818181818,important,Con,important
580,Higher taxes on alcoholic drinks,6694,662,,117,True,"budget resolutions and economic situation — amendment of the law (1) that it is expedient to amend the law with respect to the national debt and the public revenue and to make further provision in connection with finance. (2) this resolution does not extend to the making of any amendment with respect to value added tax so as to provide— (a) for zero-rating or exempting a supply, acquisition or importation; (b) for refunding an amount of tax; (c) for any relief, other than a relief that— (i) so far as it is applicable to goods, applies to goods of every description, and (ii) so far as it is applicable to services, applies to services of every description.",0,1,0,0.6135179727304166,2013-03-25,0.7272727272727273,not_important,,not_important
581,Higher taxes on alcoholic drinks,6694,343,Cathy Jamieson,63,True,finance (no. 2) bill – rate of vat ‘(1) in section 2(1) of the value added tax act 1994 (rate of vat) for “20 per cent” substitute “17.5 per cent”. (2) subsection (1) shall have effect from royal assent and shall expire at such time as the government presents to parliament a report stating that the uk economy has returned to strong growth.’.,1,1,1,-1.0227925651984056,2013-04-18,0.7272727272727273,important,Lab,important
582,Higher taxes on alcoholic drinks,6694,2050,Tim Loughton,362,True,"transfer of personal allowances between spouses ‘after section 37 of the income tax act 2007, insert— “37a transfer of personal allowances between spouses (1) this section applies to an individual who is entitled to a personal allowance under sections 35 to 37 for a tax year if— (a) the individual is a person whose spouse who is living with the individual for the whole or any part of the tax year, (b) the individual is, for the whole or any part of the tax year, usually resident with at least one child who is under the age of 5 years at the end of the tax year, or such other age as is specified by order; and (c) the spouse meets the requirements of section 56 (residence, etc). (2) if— (a) the allowance exceeds the individual’s income; (b) the individual makes an election; and (c) the individual’s spouse makes a claim; the individual’s spouse is entitled to an allowance for the tax year equal to the amount of the transferable allowance subject to a maximum amount, if any, specified by order. (3) the individual’s transferable allowance is found by— (a) taking any personal allowance to which the individual is entitled for the tax year, and (b) subtracting the amount of the individual’s income. (4) for the purposes of this section “spouse” includes civil partners. (5) for the purposes of this section an “order” means order made by statutory instrument a draft of which has been laid before and approved by resolution of the house of commons. (6) this section shall have effect for the tax year 2014-15 and subsequent years. 37b election for transfer of allowance under section 37a ‘(1) an election under section 37a— (a) must be made not more than 4 years after the end of the tax year to which it relates; (b) cannot be withdrawn; and (c) cannot be made before 6 april 2015. (2) if an individual makes an election for a tax year under section 37a the individual is treated as also giving notice under section 51(4) that section 51(1) (tax reductions for married couples: transfer of unused relief) is to apply for the tax year.”.’.",1,1,1,-0.2573765374233451,2013-07-02,0.7272727272727273,important,Con,important
583,Higher taxes on alcoholic drinks,6694,726,Chris Leslie,125,True,"finance (no. 2) bill that this house declines to give the finance (no. 2) bill a second reading because it fails to address the cost-of-living crisis which will see working people worse off at the end of this parliament than at the beginning; because while working people are £1,600 a year worse off it prioritises a tax cut for millionaires of on average £100,000; because it offers a marriage tax allowance which will help only a third of married couples, rather than a 10 pence starting rate of tax which would help millions more families; and because it fails to set out measures to tackle rising energy bills, get young people into work, boost housing supply and help families with childcare costs within this parliament.",0,1,1,-1.6685840738775894,2014-04-01,0.7727272727272727,not_important,Lab,not_important
584,Higher taxes on alcoholic drinks,6694,61,Danny Alexander,13,True,finance (no. 2) bill that the bill be now read a second time.,0,1,1,0.3992231226052792,2014-04-01,0.7727272727272727,important,LD,important
585,Higher taxes on alcoholic drinks,6694,199,David Evennett,34,True,"finance (no. 2) bill (carry-over) that if, at the conclusion of this session of parliament, proceedings on the finance (no. 2) bill have not been completed, they shall be resumed in the next session.",0,0,1,0.647195939702741,2014-04-01,0.7727272727272727,not_important,Con,not_important
