motion_id,motion_topic,policy_id,motion_text_length,speaker,num_tokens,has_entity,motion_text,has_entity_date,has_entity_person,has_entity_event_or_org,aux_numeric_feature,date,date_continuous,motion_priority,party
533,Increase VAT,1110,221,Stephen Gilbert,40,True,"Value Added Tax: baked products
‘No new Order shall be made under section 30(4) or 31(2) of the Value Added Tax Act 1994 which shall affect baked products when no attempt is made to keep the product hot for consumption.’.",True,True,True,0.42545756178496474,2012-04-18,0.6818181818181818,,LD
534,Increase VAT,1110,1473,Caroline Flint,248,True,"Cost of Living
an amendment, at the end of the Question to add: “but believe that the Gracious Speech fails to help families, squeezed households and pensioners to deal with the cost of living crisis and the double-dip recession; regret that cuts to feed-in tariffs and the Warm Front scheme mean that families and pensioners who are paying higher electricity and gas bills have been abandoned by the Government; call on your Government to ensure that energy companies meet their obligations and provide the cheapest tariffs for over 75s, to protect small business owners, to ensure the Green Deal is offered fairly to all consumers and cuts bills to increase competition in the energy market to drive down energy bills for all; urge your Government to reverse their out of touch decision to increase rail fares by three per cent above inflation in 2013 and 2014, and to allow train companies to increase train fare prices by a further five per cent; call on your Government to ensure that train operators cap all regulated fares fairly across all journeys so that no regulated train fare increase is more than one per cent above inflation, to reform the bus market by extending to the rest of England London-style powers to regulate fares, protect services and to require operators to provide a concessionary scheme for young people; and further call on your Government to help hard pressed motorists by temporarily reducing VAT to cut fuel prices and boost the economy.”.",True,True,False,-0.966976143129213,2012-05-16,0.6818181818181818,,Lab
535,Increase VAT,1110,1571,Edward Balls,268,True,"Jobs and Growth
I beg to move an amendment, at the end of the Question to add: ‘but regrets that whilst the UK economy is in recession, long-term unemployment is at its highest level since 1996 and one million young people are out of work the Gracious Speech contains no measures to address this crisis; notes that Britain will pay a long-term price for a prolonged period of slow growth and high unemployment; further notes that France, Germany and the Eurozone as a whole are not in recession while in the USA, where the Government has to date taken a more balanced approach to support economic recovery, the economy is now one per cent bigger than before the global financial crisis, while the UK economy is now 4.3 per cent smaller; recognises the criticism expressed by business leaders that your Government has not come forward with an adequate plan to boost economic growth; believes that cutting spending and raising taxes too far and too fast is self-defeating as slow growth and higher unemployment means that your Government is now set to borrow £150 billion more than planned; and calls on your Government to introduce a fair and balanced deficit plan, with measures to stimulate economic growth and job creation which are essential to get the deficit down, including a tax on bank bonuses to fund a guaranteed job for every young person out of work for more than a year, a temporary cut in VAT, a national insurance holiday for small firms taking on extra workers, and bringing forward infrastructure investment to strengthen the economy for the long-term.’.",True,True,False,-0.047711356141979855,2012-05-17,0.6818181818181818,,Lab
536,Increase VAT,1110,322,Catherine McKinnell,58,True,"Rate of VAT
‘(1) In section 2(1) of the Value Added Tax Act 1994 (Rate of VAT) for “20 per cent.” substitute “17.5 per cent.”. (2) Subsection (1) shall have effect from Royal Assent and shall expire at such time as the Government presents to Parliament a report stating that the UK economy has returned to strong growth.’.",True,True,True,-0.0036025390905684044,2012-07-03,0.6818181818181818,,Lab
537,Increase VAT,1110,3255,David Gauke,556,True,"Commencement and transitional provision
1 (1) Subject to sub-paragraphs (2) and (3), the amendments made by this Schedule come into force on 1 October 2012. (2) Paragraphs 4 and 6 come into force on 6 April 2013. (3) Paragraph 3(2) to (6) comes into force, in relation to relevant supplies, on 1 October 2015. (4) A supply is “relevant” if it is— (a) a supply of any services, other than excluded services, which is made— (i) in the course of an approved alteration of a protected building, and (ii) pursuant to a written contract entered into, or a relevant consent applied for, before 21 March 2012, or (b) a supply of building materials which is made— (i) to a person to whom the supplier is supplying services within paragraph (a) which include the incorporation of the materials into the building (or its site) in question, and (ii) pursuant to a written contract entered into, or a relevant consent applied for, before 21 March 2012. (5) In relation to supplies made on or after 1 October 2012 but before 1 October 2015, Group 6 has effect as if, for the purposes of item 1 of that Group, a protected building were also regarded as substantially reconstructed if sub-paragraph (6) or (7) applies. (6) This sub-paragraph applies if at least three-fifths of the works carried out to effect the reconstruction (measured by reference to cost) are of such a nature that the supply of services (other than excluded services), materials and other items to carry out the works would, if supplied by a taxable person, be relevant supplies. (7) This sub-paragraph applies if— (a) at least 10% (measured by reference to cost) of the reconstruction of the protected building was completed before 21 March 2012, and (b) at least three-fifths of the works carried out to effect the reconstruction (measured by reference to cost) are of such a nature that the supply of services (other than excluded services), materials and other items to carry out the works would, if supplied by a taxable person, be relevant supplies but for the requirement for a written contract to have been entered into or relevant consent to have been applied for before that date. (8) For the purposes of sub-paragraph (4), works carried out that are not within the scope of the written contract entered into, or the relevant consent applied for, as it stood immediately before 21 March 2012, are not a supply made pursuant to that contract or relevant consent. (9) In this paragraph— “excluded services” means the services of an architect, surveyor or other person acting as consultant or in a supervisory capacity; “Group 6” means Group 6 of Part 2 of Schedule 8 to VATA 1994 (protected buildings); “relevant consent” means— (a) in the case of an ecclesiastical building to which section 60 of the Planning (Listed Buildings and Conservation Areas) Act 1990 applies, consent for the approved alterations by a competent body with the authority to approve alterations to such buildings, or(b) in any other case, consent under any provision of— (10) The Notes of Group 6 apply in relation to this paragraph as they apply in relation to that Group, except that in applying Notes (9), (10) and (11), references to item 2 are to be read as references to sub-paragraph (4) of this paragraph.’.",True,True,True,-1.1583646891925428,2012-07-03,0.6818181818181818,,Con
538,Increase VAT,1110,795,Jack Dromey,125,True,"Housing
That this House notes that England faces a housing crisis; further notes with concern that housing starts, including for affordable housing, are down, and that homelessness and rough sleeping have increased under this Government; further notes that the collapse in house building and contraction in construction are a major cause of the double-dip recession; believes that the Government needs to take urgent action to get the economy and house building going again; and calls on the Government to introduce a tax on bankers’ bonuses to fund the building of 25,000 additional affordable homes, to bring forward infrastructure investment, including for housing, and to cut VAT on home improvements, repairs and maintenance to five per cent for one year to help homeowners and create jobs.",False,True,False,1.5033983017671506,2012-09-05,0.6818181818181818,,Lab
539,Increase VAT,1110,1000,Mark Prisk,160,True,"Housing
an amendment, to leave out from “House” to the end of the Question and add: “welcomes the first Opposition Day debate on housing in this Parliament; notes that house building under the previous administration fell to its lowest peacetime level since the 1920s; further notes that house building starts in England were 29 per cent higher in 2011 compared with 2009; believes there is still more to do to get Britain building; further notes that housing is the most affordable for first-time buyers for a decade and mortgage payments are the lowest since 1997 as a direct consequence of the decisive action to tackle the deficit brought about by the previous administration; notes that the Coalition Government’s affordable housing programme will deliver 170,000 affordable homes by 2015 and leverage £19.5 billion of investment; and welcomes the steps being taken to increase house building and unlock stalled sites and the comprehensive programme to get empty homes back into productive use.”",True,True,False,,2012-09-05,0.6818181818181818,,Con
540,Increase VAT,1110,381,Cathy Jamieson,71,True,"Finance (No. 2) Bill – Rate of VAT
‘(1) In section 2(1) of the Value Added Tax Act 1994 (Rate of VAT) for “20 per cent” substitute “17.5 per cent”. (2) Subsection (1) shall have effect from Royal Assent and shall expire at such time as the Government presents to Parliament a report stating that the UK economy has returned to strong growth.’
That the clause be read a Second time.",True,True,True,-0.22096417382966393,2013-04-18,0.7272727272727273,,Lab
541,Increase VAT,1110,450,Shabana Mahmood,81,True,"Report on impact of value added tax
(1) The Chancellor of the Exchequer shall, within three months of the passing of this Act, publish a report on the impact of the increase in the standard rate of VAT which took effect from 4 January 2011. (2) The report must estimate the impact of the increase in the standard rate of value added tax on— (a) living standards; (b) small businesses; (c) the fairness of the taxation system; and (d) economic growth.",True,True,True,0.02688583899453078,2015-03-25,0.8181818181818182,,Lab
542,Increase VAT,1110,209,Michelle Thomson,33,True,"Ways and Means — Budget Resolutions and Economic Situation — Amendment of the Law
an amendment, after “importation”, insert “other than in relation to Police Scotland and the Scottish Fire and Rescue Service”.",False,True,False,0.20838280794755248,2015-07-14,0.8181818181818182,,SNP
543,Increase VAT,1110,886,Roger Mullin,144,True,"Finance Bill
an amendment, to leave out from “That” to the end of the Question and add: “this House declines to give a Second Reading to the Finance Bill because it fails to address the real economic needs of the country, continues to deepen the social divide between those who have and those who have not, restricts the financial discretion of the Scottish Government over its resources, fails to tackle the iniquity of the Scottish Police and Fire and Rescue Services being unable to reclaim VAT, creates unintended consequences for small challenger banks and building societies whose capital comes from retained profits, removes the exemption from the climate change levy of renewable energy resources and, in combination with welfare changes announced in the Summer Budget 2015 and inheritance tax changes, takes from people on low and middle incomes and gives to the very richest.”",True,True,True,-2.0417348684242906,2015-07-21,0.8181818181818182,,SNP
544,Increase VAT,1110,53,David Gauke,11,True,"Finance Bill
That the Bill be now read a Second time.",False,True,True,-0.24717738252059693,2015-07-21,0.8181818181818182,,Con
545,Increase VAT,1110,17746,David Gauke,3100,True,"Finance Bill (Ways and Means) (Payment of Corporation Tax) – Venture capital trusts
Amendments made: 46, page 124, line 30, leave out sub-paragraph (3) and insert— ‘(3) In subsection (3)— (a) omit the “and” at the end of paragraph (e), (b) in paragraph (f), after “by” insert “subsection (3A) and by”, and (c) after that paragraph insert— “(g) the permitted maximum age condition by subsection (3A) and by section 280C, and (h) the no business acquisition condition by subsection (3A) and by section 280D. (4) After that subsection insert— “(3A) In the second column of the table in subsection (2), in the entries for the investment limits condition, the permitted maximum age condition and the no business acquisition condition, any reference to an investment made by the company (“the investor”) in a company does not include any of the following investments— (a) shares or units in an AIF (within the meaning given by regulation 3 of the Alternative Investment Fund Managers Regulations 2013) which may be repurchased or redeemed on 7 days’ notice given by the investor; shares or units in a UCITS (within the meaning given by section 363A(4) of TIOPA 2010) which may be repurchased or redeemed on 7 days’ notice given by the investor; (b) ordinary shares or securities in a company which are acquired by the company on a regulated market.” (5) For subsection (5) substitute— “(5) The Treasury may by regulations— (a) amend the first entry in the table in subsection (2) (the listing condition), (b) add, remove or amend an entry in the list of investments in subsection (3A), (c) amend this section so as to make provision to restrict the period for which an investment made by the company is excluded by subsection (3A), or (d) amend subsection (4).” Amendment 47, page 125, line 11, leave out “applies” and insert “is met”. Amendment 48, page 126, line 44, leave out from “means” to the end of line 3 on page 127 and insert “— (a) a relevant investment— (i) which is made in a company at a qualifying time, and (ii) the money raised by which is employed for the purposes of a trade carried on by another company that is, at a qualifying time, a 51% subsidiary of the relevant company (but, if at the latest possible qualifying time it has ceased to be such a subsidiary, ignoring any money so employed after it last ceased to be such a subsidiary), or (b) a relevant investment— (i) which is made in a company at a qualifying time, and (ii) the money raised by which is employed for the purposes of a trade carried on by that company or another person, Where, at a qualifying time but after that investment was made, that trade (or a part of it) became a relevant transferred trade (see subsection (3F)).” Amendment 49, page 128, line 23, leave out “neither condition A nor B” and insert “none of conditions A to C”. Amendment 50, page 128, leave out lines 37 to 42 and insert— ‘(5) Condition B is that— (a) the sum of— (i) the amount of the current investment, and (ii) the total amount of any other relevant investments made in the relevant company in a period of 30 consecutive days which includes the investment date, is at least 50% of the average turnover amount, and (b) the money raised by the current investment and the investments mentioned in paragraph (a)(ii) is employed for the purpose of entering a new product or geographical market. (5A) Condition C is that— (a) condition B in subsection (5) or condition B in section 175A(4) (EIS: permitted company age requirement) was previously met in relation to one or more relevant investments made in the relevant company, and (b) some or all of the money raised by those investments was employed for the purposes of the same activities as the money raised by the current investment.” Amendment 51, page 129, leave out lines 38 to 47 and insert— ‘(7) “The average turnover amount” means one fifth of the total relevant turnover amount for the five year period which ends— (a) immediately before the beginning of the last accounts filing period, or (b) if later, 12 months before the investment date.” Amendment 52, page 129, line 48, at end insert— ““entering a new product or geographical market” has the same meaning as in Commission Regulation (EU) No 651/2014 (General block exemption Regulation);”. Amendment 53, page 130, leave out lines 10 to 14 and insert— ““the total relevant turnover amount” for a period is— (a) if the relevant company is a single company at the investment date, the sum of—(b) if the relevant company is a parent company at the investment date, the sum of— “transferred trade” means a trade which has been transferred to the company which is carrying on the trade at the time the money raised by the current investment is employed or to a partnership of which that company is a member;”. Amendment 54, page 130, line 15, after ““turnover”” insert “— (a) in relation to a company,”. Amendment 55, page 130, line 20, at end insert— “(b) in relation to any other person carrying on a trade, also has the meaning given by section 474(1) of that Act (reading references in that provision to a company as references to the person) and is to be determined by reference to the accounts of the person and amounts recognised for accounting purposes (and such apportionments of those amounts as are just and reasonable are to be made for the purpose of determining a person’s turnover for a period); “(c) in relation to a transferred trade carried on by a company or other person, means such proportion of the turnover of the company or other person as it is just and reasonable to attribute to the transferred trade.” Amendment 56, page 130, line 36, leave out “previously”. Amendment 57, page 131, line 40, leave out “and” and insert— “(aa) any other relevant investment made in a company to the extent that the money raised by the investment has been employed for the purposes of a trade carried on by another company that has at any time in that year been a 51% subsidiary of the relevant company (but, if it is not such a subsidiary at the end of that year, ignoring any money so employed after it last ceased to be such a subsidiary), and”. Amendment 58, page 133, line 17, leave out “and” and insert— “(aa) any other relevant investment made in a company to the extent that the money raised by the investment has been employed for the purposes of a trade carried on by another company that has at any time on or before the investment date been a 51% subsidiary of the relevant company (but, if it is not such a subsidiary at the investment date, ignoring any money so employed after it last ceased to be such a subsidiary), and”. Amendment 59, page 135, line 3, leave out “and” and insert— “(aa) any other relevant investment made in a company to the extent that the money raised by the investment has been employed for the purposes of a trade carried on by another company that has at any time before the relevant time been a 51% subsidiary of the relevant company (but, if it is not such a subsidiary at the relevant time, ignoring any money so employed after it last ceased to be such a subsidiary), and”. Amendment 60, page 136, line 40, leave out “or B” and insert “, B or C”. Amendment 61, page 137, line 9, after “that” insert “— (a) ”. Amendment 62, page 137, line 12, at end insert “, and (b) the money raised by those investments is employed for the purpose of entering a new product or geographical market.” Amendment 63, page 137, line 12, at end insert— ‘(4A) Condition C is that— (a) condition B in subsection (4) or condition B in section 175A(4) (EIS: permitted company age requirement) was previously met in relation to one or more relevant investments made in the relevant company, and (b) some or all of the money raised by those investment was employed for the purposes of the relevant qualifying activity.” Amendment 64, page 138, leave out lines 3 to 12 and insert— ‘(6) “The average turnover amount” means one fifth of the total relevant turnover amount for the five year period which ends— (a) immediately before the beginning of the last accounts filing period, or (b) if later, 12 months before the investment date.” Amendment 65, page 138, line 13, at end insert— ““entering a new product or geographical market” has the same meaning as in Commission Regulation (EU) No 651/2014 (General block exemption Regulation);”. Amendment 66, page 138, leave out lines 31 to 35 and insert— ““the total relevant turnover amount” for a period is— (a) if the relevant company is a single company at the investment date, the sum of—(b) if the relevant company is a parent company at the investment date, the sum of— “transferred trade” means a trade which has been transferred to the company which is carrying on the trade at the time the money raised by the issue of the relevant holding is employed or to a partnership of which that company is a member;”. Amendment 67, page 138, line 36, after ““turnover”” insert “— (a) in relation to a company,”. Amendment 68, page 138, line 41, at end insert— “(b) in relation to any other person carrying on a trade, also has the meaning given by section 474(1) of that Act (reading references in that provision to a company as references to the person) and is to be determined by reference to the accounts of the person and amounts recognised for accounting purposes (and such apportionments of those amounts as are just and reasonable are to be made for the purpose of determining a person’s turnover for a period); “(c) in relation to a transferred trade carried on by a company or other person, means such proportion of the turnover of the company or other person as it is just and reasonable to attribute to the transferred trade;”. Amendment 69, page 139, line 42, at end insert— “Acquisitions for restructuring purposes 15A (1) Section 326 (restructuring to which section 327 applies) is amended as follows. (2) In subsection (1), for “Section 327 applies” substitute “Sections 326A and 327 apply”. (3) In subsection (4) for the words from the beginning to “as being met” substitute “Nothing in section 326A treats any of the requirements of Chapter 3 as being met, and nothing in section 327 treats any of the requirement of Chapter 4 as being met”. (4) In subsection (5), before “327” insert “326A does not treat any requirement of Chapter 3 as being met and section”. 15B After section 326 insert— “326A  Certain requirements of Chapter 3 to be treated as met (1) If this section applies, subsections (2) to (6) have effect to determine the extent to which, and the time for which, the following conditions in Chapter 3 are met in relation to the old shares and the new shares— (none) the investment limits condition (see section 280B); (none) the permitted maximum age condition (see section 280C); (none) the no business acquisition condition (see section 280D). (2) If— (a) there is an exchange under the arrangements of any new shares for any old shares, and (b) those old shares are an investment in relation to which the investment limits condition, the permitted maximum age condition or the no business acquisition condition is (or is treated as being) met to any extent, those conditions are to be treated as met to the same extent in relation to the matching new shares. See subsections (3) to (6) for further provision about when those conditions are treated as met in relation to the old shares. (3) If— (a) the exchange occurs during the period of 5 years beginning with the day after the day on which the old shares were issued, and (b) those old shares are shares in relation to which section 280B(2)(c) applies, section 280B(2)(c) is to be treated as applying in relation to the matching new shares. (4) In determining whether section 280B(2)(c) applies in relation to the old shares— (a) condition A is treated as met if it would be met if the reference in section 280B(3B)(a)(i) to a company which becomes a 51% subsidiary of the relevant company during the 5-year post-investment period included a reference to a company which becomes a 51% subsidiary of the new company during that period otherwise than as a result of the exchange, and (b) in relation to investments made or trades transferred at or after the time of the exchange, references to the relevant company in section 280B(3C)(b) and (3F)(a) are to be read as references to the new company. (5) The permitted maximum age condition is met in relation to the old shares if (and only if) it would be met if— (a) in section 280C(5)(a)(ii) and (5A)(a) the references to relevant investments made in the relevant company included a reference to the relevant investments made in the new company, (b) in section 280C(6)(d) and (f) the references to the relevant company included a reference to the new company, (c) in paragraphs (a)(ii) and (b)(iii) of the definition of “the total relevant turnover amount” in section 280C(8) the reference to a company which becomes a 51% subsidiary of the relevant company after the investment date included a reference to a company which becomes a 51% subsidiary of the new company after that date otherwise than as a result of the exchange. (6) The no business acquisition condition is met in relation to the old shares if (and only if) it would be met if, in section 280D(2), references to the relevant company were read as including a reference to the new company.” 15C (1) Section 327 (certain requirements of Chapter 4 to be treated as met) is amended as follows. (2) In subsection (1)— (a) after the entry for section 291 insert— “section 292A (the maximum amount raised annually through risk finance investments requirement), section 292AA (the maximum amount raised through risk finance investments when relevant holding is issued requirement), section 292AB (the maximum risk finance investments during the 5-year post-investment period requirement),”, (b) after the entry for section 294 insert— “section 294A (the permitted company age requirement),”, and (c) omit the “and” at the end of the entry for section 297, and after the entry for section 297A insert “, and section 297B (the proportion of skilled employees requirement).” (3) In subsection (4)— (a) after “sections” insert “292A, 292AA, 292AB” (b) after “294” insert “, 294A”, and (c) for “and 297A” substitute “, 297A and 297B”. (4) After subsection (4) insert— “(4A) If— (a) there is an exchange under the arrangements of any new shares for any old shares, (b) that exchange occurs during the period of 5 years beginning with the day after the day on which the old shares were issued, and (c) those old shares are shares in relation to which the requirement of section 292AB (maximum risk finance investments during 5-year post-investment period) applies and is met, that requirement is to be treated as applying and met in relation to the matching new shares. (4B) But, where that requirement applies in relation to the old shares, it is met in relation to those shares if (and only if) it would be met were— (a) the first reference to the relevant company in section 292AB(4), and (b) the references to the relevant company in section 292AB(5) and (7)(a)(i), read, in relation to times in that 5 year period which fall at or after the time of the exchange, as references to the new company. (4C) For the purposes of subsections (4A) and (4B), the requirement in section 292AB is treated as applying in relation to the old shares if condition A or B in that section would be met if references in section 292AB(5) and (7)(a)(i) to the relevant company were read as references to the new company. (4D) The requirement in section 293 (the use of money raised) is met in relation to the old shares if (and only if) it would be met if references to the relevant company in section 293(5ZA) were read as including a reference to the new company. (4E) The requirement of section 294A (permitted company age) is met in relation to the old shares if (and only if) it would be met if— (a) in section 294A(4) the reference to relevant investments made in the relevant company included a reference to relevant investments made in the new company, (b) in section 294A(5)(d) and (f) the references to the relevant company included a reference to the new company, (c) in paragraphs (a)(ii) and (b)(iii) of the definition of “the total turnover amount” in section 294A(7) the reference to a company which becomes a 51% subsidiary of the relevant company after the investment date included a reference to a company which becomes a 51% subsidiary of the new company after that date otherwise than as a result of the exchange. (4F) If— (a) there is an exchange under the arrangements of any new shares for any old shares, (b) that exchange occurs during the period of 3 years beginning with the issue of the old shares, and (c) those old shares are shares in relation to which the requirement of section 297B (proportion of skilled employees requirement) is met, that requirement is to be treated as met in relation to the matching new shares. (4G) The requirement of section 297B is met in relation to the old shares if (and only if) it would be met in relation to those shares were references to the relevant company, in subsections (1) and (3) of that section (and, in the definitions of the terms mentioned in subsection (4) as they apply for the purposes of those subsections), read as references to the new company in relation to times in that 3 year period which fall at or after the exchange.” Amendment 70, page 140, line 13, at end insert— ‘( ) Regulations under this section may, so long as they do not increase any person’s liability to any tax, be made to have retrospective effect in relation to any time in the tax year in which they are made or the previous tax year.”
That the Bill be now read the Third time.",True,True,True,-0.6819842479977986,2015-10-26,0.8181818181818182,,Con
546,Identity cards - For introduction,1051,650,Douglas Hogg,112,True,"Identity Cards Bill
To leave out from ""That"" to the end of the Question, and to add instead thereof: ""this House declines to give a Second Reading to the Identity Cards Bill because it would lead to an unreasonable intrusion into the liberties and privacy of the citizen; it would not achieve benefits proportionate to the cost, as the underlying technology is likely to prove unreliable; and the introduction of such cards is likely to lead to a requirement that they be carried at all times and such a requirement would be objectionable in principle and would lead to serious tension between the police and the citizen.""
That the amendment be made.",False,True,True,,2004-12-20,0.3181818181818182,,Con
547,Identity cards - For introduction,1051,222,Charles Clarke,36,True,"Identity Cards Bill
[Relevant documents: The Fourth Report from the Home Affairs Committee, Session 2003-04, on Identity Cards, HC 109, and the Government's reply thereto, Cm 6359.]
That the Bill be now read a Second time.",True,True,True,-0.2811002928859549,2004-12-20,0.3181818181818182,,Lab
548,Identity cards - For introduction,1051,1220,Paul Clark,192,True,"Identity Cards Bill (Programme)
Motion made, and Question put forthwith, pursuant to Standing Order No. 83A(6), That the following provisions shall apply to the Identity Cards Bill: Committal 1. The Bill shall be committed to a Standing Committee. Proceedings in Standing Committee 2. Proceedings in the Standing Committee shall (so far as not previously concluded) be brought to a conclusion on Thursday 27th January 2005. 3. The Standing Committee shall have leave to sit twice on the first day on which it meets. Consideration and Third Reading 4. Proceedings on consideration shall (so far as not previously concluded) be brought to a conclusion one hour before the moment of interruption on the day on which those proceedings are commenced. 5. Proceedings on Third Reading shall (so far as not previously concluded) be brought to a conclusion at the moment of interruption on that day. Programming Committee 6. Standing Order No. 83B (Programming committees) shall not apply to proceedings on consideration and Third Reading. Programming of proceedings 7. Any other proceedings on the Bill (including any proceedings on consideration of Lords Amendments or on any further messages from the Lords) may be programmed.",True,True,True,1.7976865268495226,2004-12-20,0.3181818181818182,,Lab
549,Identity cards - For introduction,1051,559,Paul Clark,99,True,"Identity Cards Bill [Money]
That, for the purposes of any Act resulting from the Identity Cards Bill, it is expedient to authorise the payment out of money provided by Parliament of— (a) such allowances to be paid to the National Identity Scheme Commissioner as the Treasury may determine; (b) any sums authorised or required to be paid by the Secretary of State for or in connection with the carrying out of his functions under that Act; and (c) any increase attributable to that Act in the sums which are payable out of money so provided under any other Act",False,True,True,0.6408428612670098,2004-12-20,0.3181818181818182,,Lab
550,Identity cards - For introduction,1051,1082,Des Browne,169,True,"Identity Cards Bill (Programme)
That the Order of 20th December 2004 (Identity Cards Bill (Programme)) be varied as follows: For paragraph 4 substitute— 4. Proceedings on consideration shall be taken in the order shown in the first column of the following Table and shall be brought to a conclusion (so far as not previously concluded) at the times specified in the second column.TABLE Proceedings        Time for conclusion of proceedings New Clauses relating to the purposes and scope of registration and identity cards.        2.45 p.m. on the day on which proceedings on consideration are commenced. New Clauses relating to the National Identity Scheme Commissioner, Amendments relating to Clauses 24 and 25        3.45 p.m. on that day. Remaining new Clauses, Amendments relating to Clauses 1 to 23, Amendments relating to Clause 26, Amendments relating to Clauses 33 to 45, new Schedules, Amendments relating to Schedules 1 and 2        4.30 p.m. on that day. Amendments relating to Clauses 27 to 32 and any remaining proceedings on consideration        5.00 p.m. on that day.",True,True,True,-0.5711789897827968,2005-02-10,0.3636363636363636,,Lab
551,Identity cards - For introduction,1051,1435,Humfrey Malins,232,True,"Identity Cards Bill – National Identification Scheme
(1) The Secretary of State shall establish a National Identification Scheme (""the Scheme"") consisting of— (a) a register of individuals (""the Register""), and (b) the provision of Identity Cards to individuals. (2) The purposes of the Scheme are confined to— (a) enabling individuals to establish their identity to others by providing registrable facts about themselves, and (b) enabling others to be able to establish the identity of individuals whenever that is necessary in the public interest. (3) Something is necessary in the public interest if and only if it is— (a) of assistance to the Secretary of State in the preventing or detecting terrorist acts in the United Kingdom or elsewhere or otherwise in the interests of national security, (b) for the purposes of controlling illegal immigration and enforcing immigration controls, (c) of assistance to the Secretary of State in preventing or detecting crime save crime which gives rise to offences triable only summarily, or (d) for the purposes of securing proper provision of public services. (4) In this Act ""registrable fact"", in relation to an individual, means and is limited to it— (a) his full name, (b) his date and place of birth, (c) his address, and (d) his current residential status (which shall mean his nationality and his entitlement to remain in the United Kingdom).'.
That the clause be read a Second time.",False,True,True,0.5725827813561586,2005-02-10,0.3636363636363636,,Con
552,Identity cards - For introduction,1051,945,Humfrey Malins,152,True,"Identity Cards Bill – Application of Freedom of Information Act
(1) The following provisions shall have effect in relation to reports and information which have been prepared in relation to this Act. (2) The Commissioner is a public authority under the Freedom of Information Act 2000 (c. 36). (3) In relation to requests for information to the Commissioner under the Freedom of Information Act 2000, the exemptions in sections 35 (formulation of Government policy) and 36 (prejudice to effective conduct by public affairs) of that Act cannot be applied. (4) In relation to requests for information to the Commissioner under the Freedom of Information Act 2000, any exemption which was considered subject to the provisions in section 23 (information relating to bodies dealing with security matters) shall instead be treated as if the exemption were subject to section 24 (national security) of that Act.'.
That the clause be read a Second time.",True,True,True,1.3993554365860021,2005-02-10,0.3636363636363636,,Con
553,Identity cards - For introduction,1051,185,Humfrey Malins,33,True,"Identity Cards Bill – Reports by Commissioner
No. 26, in page 22, line 3 [Clause 25], leave out from 'must' to 'about' and insert 'lay before each House of Parliament a general report'.",False,True,True,0.9246336829127688,2005-02-10,0.3636363636363636,,Con
554,Identity cards - For introduction,1051,222,,40,True,"Identity Cards Bill – Applications Relating to Entries in Register
No. 44, in page 4, line 43, at end insert '(d) state that the individual does not consent to be included in the Register on the basis of the application.'.",False,True,True,0.05963036992017413,2005-02-10,0.3636363636363636,,
555,Identity cards - For introduction,1051,807,Charles Clarke,152,True,"Identity Cards Bill – Tampering with the Register etc.
Amendments made: No. 75, in page 26, line 34, leave out 'and the requisite knowledge'. No. 76, in page 26, line 38, leave out from 'modification' to end of line 41. No. 77, in page 27, line 10, leave out 'is' and insert 'may be'. No. 78, in page 27, line 12, at end insert— '( ) In proceedings against a person for an offence under this section in respect of conduct causing a modification of information recorded in the Register it is to be a defence for that person to show that, at the time of the conduct, he believed, on reasonable grounds— (a) that he was a person entitled to determine if that modification might be made; or (b) that consent to the modification had been given by a person so entitled.'.
That the Bill be now read the Third time.",False,True,True,-0.6469367777055739,2005-02-10,0.3636363636363636,,Lab
556,Identity cards - For introduction,1051,214,Charles Clarke,34,True,"Identity Cards Bill
[Relevant documents: The Fourth Report from the Home Affairs Committee, Session 2003–04, HC 130–1 on Identity Cards, and the Government's reply thereto.]
That the Bill be now read a Second time.",True,True,True,,2005-06-28,0.3636363636363636,,Lab
557,Identity cards - For introduction,1051,1256,Alan Campbell,199,True,"Identity Cards Bill
[Relevant documents: The Fourth Report from the Home Affairs Committee, Session 2003–04, HC 130–1 on Identity Cards, and the Government's reply thereto.]
That the following provisions shall apply to the Identity Cards Bill: Committal 1. The Bill shall be committed to a Standing Committee. Proceedings in Standing Committee 2. Proceedings in the Standing Committee shall (so far as not previously concluded) be brought to a conclusion on Tuesday 19th July 2005. 3. The Standing Committee shall have leave to sit twice on the first day on which it meets. Consideration and Third Reading 4. Proceedings on consideration shall (so far as not previously concluded) be brought to a conclusion one hour before the moment of interruption on the day on which those proceedings are commenced. 5. Proceedings on Third Reading shall (so far as not previously concluded) be brought to a conclusion at the moment of interruption on that day. 6. Standing Order No. 83B (Programming committees) shall not apply to proceedings on consideration and Third Reading. Programming of proceedings 7. Any other proceedings on the Bill (including any proceedings on consideration of Lords Amendments or on any further messages from the Lords) may be programmed.",True,True,True,,2005-06-28,0.3636363636363636,,Lab
558,Identity cards - For introduction,1051,594,Tony McNulty,94,True,"Identity Cards Bill (Programme) (No. 3)
That the Order of 28th June 2005 (Identity Cards Bill (Programme)) be further varied as follows: For paragraph 4 substitute— ""4. Proceedings on consideration shall (so far as not previously concluded) be brought to a conclusion at this day's sitting at the time specified in the second column of the following Table. TABL Proceedings	Time for conclusion ofproceeding New clauses and amendments relating to Clause 1	5.45 p.m Amendments relating to Clauses 2 to 7	7.15 p.m Remaining proceedings on consideration	One hour before the moment of interruption.""",True,True,True,0.8951932200277323,2005-10-18,0.3636363636363636,,Lab
